"","Pval","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000059474",0.112435009583875,0.980269151609962,-0.115571933472827,0.148700097574674,-1.28257534387725,0.996815606694003,-0.0840764522221819,0.185256096275859,-1.16700341040442,0.999996387531482,0.031495481250645,0.1498681923389,1.19849889165507
"ENSMUSG00000049807",0.0283831151771507,0.186958743495726,-0.630532844080128,0.996785237948712,0.139385741904466,0.124579152802217,-1.58036073170833,0.171044763317964,0.769918585984594,0.279623245468908,-0.9498278876282,0.0919621613038384,-1.71974647361279
"ENSMUSG00000038366",0.00603167565723733,0.327723550276812,-0.488914419112901,0.185663920577914,0.657868054258319,0.0774108374651198,-1.33391363174018,0.0389435388866294,1.14678247337122,0.172285137026513,-0.844999212627279,0.0259659961917889,-1.9917816859985
"ENSMUSG00000075576",0.148442598497598,0.994939806851682,0.146656576558608,0.751198467209432,-0.59166248593772,0.353878406175315,-0.412566318420815,0.62981967014046,-0.738319062496328,0.212415873659811,-0.559222894979424,0.996731362397778,0.179096167516904
"ENSMUSG00000019302",0.0449696510969962,0.930188216691448,0.261068784071049,0.722529713316779,0.481519298270375,0.999999955163431,0.0174393998067008,0.849596816064948,0.220450514199326,0.0902549621129913,-0.243629384264348,0.229463771119048,-0.464079898463675
"ENSMUSG00000087113",0.0513618821515653,0.352640764964254,-2.98454103747871,0.289662231864037,0.813799931991226,0.373678391571493,-2.44496747400995,0.310705387593724,3.79834096946994,0.982293031730307,0.539573563468764,0.308741485326937,-3.25876740600118
"ENSMUSG00000085651",0.0511977028271384,0.999998967525369,-0.0827099084546584,0.255241650517834,3.59819478942631,0.43646512259114,1.83196609867285,0.213952631979998,3.68090469788097,0.364931317415048,1.91467600712751,0.569472720985105,-1.76622869075346
"ENSMUSG00000025576",0.339712893513799,0.993635423818287,0.22800557977521,0.451891326742288,-1.27335516748694,0.994001301301905,0.249987132374329,0.384239278900188,-1.50136074726215,0.999999995397949,0.0219815525991193,0.365708656529578,1.52334229986127
"ENSMUSG00000049957",0.00177896456753158,0.505211277590278,-0.591290452385684,0.0622244903345431,0.493554363785079,0.074982776014681,-0.480595014408559,0.198488251946968,1.08484481617076,0.998803767042994,0.110695437977125,0.00464516206149457,-0.974149378193638
"ENSMUSG00000113543",0.0366322431605799,0.436048356374173,2.18565565010954,0.279655429571351,-1.49568839899793,0.445121929061307,2.17957426467411,0.0974316094647718,-3.68134404910746,0.999999999999997,-0.00608138543542309,0.0984719687800181,3.67526266367204
"ENSMUSG00000015672",0.0107848037851552,0.773456477974541,0.296613536363027,0.639633262663136,-0.544694688695909,0.0215506656810862,0.701104561371354,0.398812209058057,-0.841308225058936,0.660326382756594,0.404491025008327,0.194659723810007,1.24579925006726
"ENSMUSG00000069270",0.0114376126953803,0.23451790548631,-2.79257841157864,0.187495682163703,-0.954910619370102,0.053990553320589,-3.317886307222,0.339471333391739,1.83766779220854,0.888986389153264,-0.525307895643359,0.0746024984482206,-2.3629756878519
"ENSMUSG00000113061",0.0346657545162293,0.999999999101367,-0.0130985831854662,0.201793946416112,-1.39960652253693,0.38640498823688,0.683183416488601,0.205782694654365,-1.38650793935147,0.379429792332057,0.696281999674067,0.118993084809593,2.08278993902553
"ENSMUSG00000113836",0.0682070178721625,0.725815952339559,-1.12719477192131,0.445691584283935,1.08985899671743,0.331500893199274,-0.88838599663611,0.436702361009406,2.21705376863873,0.999136616001778,0.238808775285198,0.0773243539064563,-1.97824499335353
"ENSMUSG00000114133",0.0271403484326892,0.998918503880501,-0.216629090247475,0.0284881304563108,1.06250265594297,0.0566541127429805,0.832720508472925,0.633901905598169,1.27913174619045,0.724591632557899,1.0493495987204,0.98263514540769,-0.229782147470046
"ENSMUSG00000021665",0.016714972630976,0.176892854228963,-0.772167732945728,0.998852260727071,0.117084174576631,0.103480296673572,-1.56977813730588,0.0857658830531147,0.889251907522358,0.368359501059662,-0.797610404360154,0.103849205238134,-1.68686231188251
"ENSMUSG00000041685",0.312872498731372,0.83224498589605,0.241744540721131,0.790292068386075,-0.441995207222726,0.596749844721369,0.191964012072963,0.567862852687948,-0.683739747943858,0.999927069691908,-0.0497805286481681,0.572949808464411,0.63395921929569
"ENSMUSG00000021696",0.00164896029190981,0.294675646706877,-4.14899447170954,0.663759636276989,-1.37305499199233,0.00875417232894948,-4.48762640141491,0.371520819985356,2.77593947971721,0.984578732072787,-0.338631929705366,0.00726863628150831,-3.11457140942258
"ENSMUSG00000114255",0.0304058227339799,0.602420075468952,0.446322516753964,0.509737273296567,-0.786286379404596,0.177658635213942,0.888947022605742,0.253677126026338,-1.23260889615856,0.289641124319206,0.442624505851778,0.158699206078845,1.67523340201034
"ENSMUSG00000025450",0.0855828620384624,0.331842860754713,1.14167114189817,0.636089343187604,-1.168990320978,0.226349806961054,1.41070588810248,0.33902995560302,-2.31066146287617,0.990135744058666,0.269034746204308,0.308737786023649,2.57969620908048
"ENSMUSG00000095609",0.0807986022006006,0.721412480945385,-2.00172564271439,0.925053633629763,-1.27519934018333,0.138936777401134,-4.40313871752533,0.985731521326951,0.726526302531059,0.21159335108287,-2.40141307481094,0.178096439289034,-3.127939377342
"ENSMUSG00000113294",0.000162358652756006,0.999999275390667,-0.0594887706607056,0.332879698009674,2.63975576033422,0.999392603231393,-0.172203293757787,0.0164180369674166,2.69924453099493,0.99678338653344,-0.112714523097082,0.00041077573798598,-2.81195905409201
"ENSMUSG00000004151",0.0498161269063084,0.997799578310988,-0.253133535766707,0.061686547281052,-2.29870923685914,0.954477552191481,-0.359528980542553,0.0766772108680791,-2.04557570109244,0.99992343306499,-0.106395444775846,0.0986990364742918,1.93918025631659
"ENSMUSG00000047446",0.400746293747346,0.483271450749644,-1.20821915032798,0.998069308342256,0.148806023072745,0.99683997901054,0.167595223798995,0.421852428320065,1.35702517340073,0.416932157359291,1.37581437412698,0.999999997521637,0.0187892007262499
"ENSMUSG00000056899",0.000667774908824342,0.0384681440751838,1.15166564186184,0.97509862956706,-0.279974601706265,0.00163271580771274,2.67316862626962,0.256759425589943,-1.43164024356811,0.256584266929597,1.52150298440778,0.104652577155314,2.95314322797588
"ENSMUSG00000062198",0.0270169490834901,0.299082734906378,0.379177019902866,0.370673817496078,-0.711531598711577,0.06888276832172,0.659767550511535,0.167268213467018,-1.09070861861444,0.799898591897473,0.28059053060867,0.108200278177832,1.37129914922311
"ENSMUSG00000021068",0.00911794953639807,0.155877112409185,-1.37155244483841,0.596177765966802,-0.809128524642978,0.0431156639872613,-2.70190578305331,0.791554869344212,0.562423920195432,0.13028761607706,-1.3303533382149,0.0640377754108009,-1.89277725841034
"ENSMUSG00000021079",0.00516618767187709,0.189056670877375,0.72262275418482,0.605909215581507,-0.69961992310927,0.0180501815324099,1.68635585359005,0.232015306749262,-1.42224267729409,0.101393212214251,0.963733099405234,0.11548056287064,2.38597577669932
"ENSMUSG00000043398",0.043239666594997,0.179896204647514,1.64842908518827,0.999977345072613,0.0968718326043769,0.159226317729,1.80120633495867,0.261937306116771,-1.5515572525839,0.997835516905477,0.152777249770399,0.232348731004126,1.7043345023543
"ENSMUSG00000021040",0.0262516476292956,0.648210255873129,0.21961764756793,0.679478203031572,-0.477286153753224,0.032831276392748,0.625300270418779,0.424650719944587,-0.696903801321154,0.28715311151945,0.405682622850849,0.217207500505897,1.102586424172
"ENSMUSG00000044715",0.0751279658701372,0.997011575712334,-0.194216167967762,0.153624717711451,0.650151310923918,0.548987011961158,0.371887820556242,0.560321682205231,0.84436747889168,0.792286072496192,0.566103988524003,0.496124447442726,-0.278263490367676
"ENSMUSG00000037594",0.167550049419539,0.850046456295422,-0.461186059406095,0.495576444987433,0.265760103220225,0.687158178929072,-0.45981870112056,0.610730718269198,0.726946162626319,1,0.00136735828553536,0.376863920988793,-0.725578804340784
"ENSMUSG00000022181",5.39797733928626e-05,0.37672908118573,1.46586290320056,0.861309418835847,-0.407359420753386,0.276598472106798,1.97674182614108,7.44664128428107e-05,-1.87322232395395,0.780328836404508,0.510878922940518,0.000112190420339719,2.38410124689447
"ENSMUSG00000115837",0.0807484710270475,0.987274969533417,0.602174648302611,0.191155689418874,-2.05089116838028,0.873456869250533,1.03027898189362,0.123698502388469,-2.65306581668289,0.997373122899291,0.428104333591006,0.122310305849293,3.0811701502739
"ENSMUSG00000045996",0.00548501552992648,0.662039411146512,0.270060074184732,0.548163528096827,-0.68535037674536,0.0184810712964962,0.719472879472276,0.343420229082584,-0.955410450930092,0.318574714816297,0.449412805287543,0.191919466048176,1.40482325621764
"ENSMUSG00000022339",0.000856770988659061,0.75100324655546,0.327514673615138,0.602540907353408,-0.565648516560753,0.00109438694914754,1.06595282892431,0.358928144872893,-0.893163190175891,0.366824449609456,0.73843815530917,0.124694334475992,1.63160134548506
"ENSMUSG00000022427",0.00592234006044275,0.0116694063792522,0.436585461240356,0.739184244394275,-0.366304921488754,0.0152192635482523,0.515917750375095,0.262204913500806,-0.80289038272911,0.988337542089511,0.0793322891347391,0.201919379750197,0.882222671863849
"ENSMUSG00000068114",0.0879751135216142,0.210092660719381,1.73625797681246,0.440830048649173,1.05105964255914,0.281832729562797,1.39160472443231,0.536109985202423,-0.685198334253322,0.508918610851809,-0.344653252380153,0.907148761408765,0.340545081873169
"ENSMUSG00000116130",0.00760629636295792,0.209408637218184,2.32503524559145,0.997932332470099,-0.210953414723021,0.152253949173069,3.60916045158736,0.0487110170619971,-2.53598866031447,0.774347212106361,1.28412520599592,0.0385427205176604,3.82011386631038
"ENSMUSG00000036197",0.0541178604520184,0.761511055983099,-0.179103876050754,0.799905882290142,0.2887905536036,0.138189656932857,-0.943974746800847,0.284068930689191,0.467894429654354,0.234325853240115,-0.764870870750093,0.0877630223788491,-1.23276530040445
"ENSMUSG00000116010",0.00238035361822712,0.189267742176614,-3.49786492811533,0.952485589775552,0.97933558446531,0.0185106506014755,-4.03854078949365,0.169363551186833,4.47720051258064,0.814942391144388,-0.540675861378319,0.0170757630353146,-5.01787637395896
"ENSMUSG00000093575",0.232571572218448,0.869833240619264,0.73291266306593,0.424465171543339,1.84733009844882,0.52707489668005,1.46803922846166,0.442283270696868,1.11441743538289,0.708669291106227,0.735126565395733,0.992808851196431,-0.379290869987152
"ENSMUSG00000009569",0.0719030948703847,0.317678406649332,-0.501771818926571,0.236604598442733,-0.445115741844925,0.236647850966916,-1.1330403750398,0.999853028835948,0.0566560770816461,0.565013344753895,-0.63126855611323,0.480729071716117,-0.687924633194876
"ENSMUSG00000022771",0.0776910980360303,0.247153180878236,-0.109354916557988,0.854428025016953,0.128039251443685,0.370166945762497,0.313641735900582,0.415637544591563,0.237394168001673,0.156582571332892,0.42299665245857,0.920531545995945,0.185602484456898
"ENSMUSG00000022856",0.109564335242941,0.999801241155015,0.139031940081988,0.0959957391786522,1.10355835027514,0.19595037594641,0.679878082490833,0.728077312321017,0.964526410193152,0.919236756765629,0.540846142408845,0.81721105703084,-0.423680267784307
"ENSMUSG00000033581",0.0168476629671308,0.999906203567136,-0.107859648587634,0.477309973977477,1.00698285391111,0.171907722366329,-1.33480030047587,0.141466851461699,1.11484250249875,0.189649877715116,-1.22694065188824,0.0749007659744324,-2.34178315438699
"ENSMUSG00000035506",0.0960002539317586,0.99991598367606,0.103494529127157,0.999998330521085,0.061752293918063,0.13184503468253,-1.76769059189045,0.99999879223405,-0.0417422352090939,0.128394045192151,-1.8711851210176,0.113896441147717,-1.82944288580851
"ENSMUSG00000022849",0.0166967428598035,0.189807775203567,-2.02967378977363,0.999997951950297,-0.0374279121156068,0.0764187419737867,-2.0123453625914,0.196704823206046,1.99224587765803,0.999999998845238,0.0173284271822332,0.0810433761061604,-1.97491745047579
"ENSMUSG00000034064",0.0116070146439968,0.713148778918928,0.450024586926936,0.264941640243974,0.889544707832874,0.99474425277074,0.144643014716842,0.348330939454939,0.439520120905937,0.558380789807763,-0.305381572210094,0.0146374013251814,-0.744901693116032
"ENSMUSG00000022639",0.183016440931031,0.992620913862949,-0.134645674561591,0.903558871516816,-0.549867460728751,0.239272297740628,-1.83059141774354,0.961408343379345,-0.41522178616716,0.261549568230886,-1.69594574318195,0.409127385082955,-1.28072395701479
"ENSMUSG00000116993",0.0267662534077867,0.469081647074831,1.36778513309115,0.382692864927931,-1.45424771270126,0.140443248993129,2.96558652118246,0.171133930275634,-2.82203284579241,0.823690415558779,1.59780138809131,0.138268732547386,4.41983423388372
"ENSMUSG00000052299",0.196983289181066,0.999879140931113,0.0532350571527218,0.686479889282458,-0.422525359497537,0.301319043942353,-0.210156256597632,0.677549797134787,-0.475760416650259,0.652687831140186,-0.263391313750354,0.953050781147622,0.212369102899906
"ENSMUSG00000022973",0.0149929917871187,0.205614343811602,-0.305865634001661,0.271284878353872,-0.444201909829905,0.0681558368507229,-1.03778918936774,0.964156065404647,-0.138336275828244,0.130165089703845,-0.73192355536608,0.25037571263291,-0.593587279537837
"ENSMUSG00000097768",0.101792390207042,0.909846471427264,0.693686481103258,0.782383344931029,-1.03749946867739,0.452782256528378,1.90009847153203,0.490676789099145,-1.73118594978065,0.424035708515758,1.20641199042877,0.319269239569089,2.93759794020942
"ENSMUSG00000022940",0.00026560627816206,0.0971483897291547,0.732418707825992,0.199668648561848,-0.725112414652938,0.00414732306909793,1.98888469064628,0.0388026385400082,-1.45753112247893,0.0835753749950108,1.25646598282029,0.0169223874124169,2.71399710529922
"ENSMUSG00000036552",0.112322976228905,0.921544432358793,0.180192801626943,0.239667492159596,-0.754634141155862,0.906821528285649,0.177930421142367,0.144940149971316,-0.934826942782806,0.99999999999834,-0.002262380484576,0.140935968562926,0.93256456229823
"ENSMUSG00000059142",0.0232222023981759,0.662304449709728,-0.514962764825871,0.80086109662317,-0.454298277654535,0.137950994376141,0.735542822877462,0.999995375462968,0.0606644871713352,0.165619470395131,1.25050558770333,0.231562456844873,1.189841100532
"ENSMUSG00000023905",1.07752566201148e-05,0.148498782819952,-1.90804612363908,0.397275006364118,1.37062860244118,0.000289855167034281,-2.04307725512242,0.0861570630600595,3.27867472608026,0.998302378387822,-0.135031131483346,0.000235421929370982,-3.4137058575636
"ENSMUSG00000072082",0.0477316339645327,0.124339229294955,1.47023886385335,0.135278030241879,1.31762648480858,0.0925958245645587,1.78550505986682,0.999648451904416,-0.15261237904477,0.988995984921859,0.31526619601347,0.549983910212475,0.46787857505824
"ENSMUSG00000041881",0.000501177326922834,0.147096913204506,0.738657833818493,0.758053809749852,-0.495151857261094,0.00122501994011681,1.75961620563672,0.257976503260966,-1.23380969107959,0.279124061961785,1.02095837181823,0.104140850664685,2.25476806289782
"ENSMUSG00000008668",0.0178133743366025,0.972400539395304,0.18321091565382,0.449971963605793,-0.720506010661526,0.0828097882569478,0.696206656176514,0.330398954809799,-0.903716926315346,0.404153674621929,0.512995740522693,0.148711846395626,1.41671266683804
"ENSMUSG00000038838",0.17974745448422,0.297676927417698,-0.93627131882562,0.858799300477176,0.153579155634631,0.969631633190492,-0.218981325863494,0.241121597576077,1.08985047446025,0.525537961072786,0.717289992962126,0.844239580795728,-0.372560481498124
"ENSMUSG00000073405",0.00565870539052788,0.145621401352175,-4.09814420291067,0.99782709899057,-0.342142554055091,0.0261610655683128,-3.84735204971068,0.155366933949374,3.75600164885558,0.995922840913329,0.250792153199993,0.0309538796944331,-3.50520949565559
"ENSMUSG00000023966",0.134816668307427,0.997026794378152,-0.216667133349876,0.251349411899243,-1.47219147177567,0.95953464805512,0.328748894165432,0.330390609594167,-1.2555243384258,0.77451561647254,0.545416027515307,0.197288085053458,1.80094036594111
"ENSMUSG00000040327",0.022817189301893,0.205188911563224,-1.53255629681572,0.0412058672202356,-0.756681359892993,0.116834276182868,-1.04988807726178,0.500361221196328,0.775874936922726,0.836521335146539,0.482668219553941,0.806769345578025,-0.293206717368785
"ENSMUSG00000001228",0.0610952862835848,0.80617220585094,-2.1106929791963,0.427796552060328,-2.35978963386936,0.144532970976981,-4.17844233761623,0.999934264012833,-0.249096654673055,0.284324239910315,-2.06774935841993,0.310393465250879,-1.81865270374687
"ENSMUSG00000024212",0.0607926243095859,0.365574417642752,-1.06749304529748,0.825946000214403,0.373732239747388,0.208388012989537,-0.504472087432886,0.238991121036804,1.44122528504487,0.74475409105089,0.563020957864594,0.118336831684876,-0.878204327180274
"ENSMUSG00000048915",0.125856475638611,0.525607061356735,0.536437710763253,0.290673561747462,-0.925378564237905,0.999987953283506,0.025024402479737,0.118936060416476,-1.46181627500116,0.554122934434157,-0.511413308283516,0.27355269699777,0.950402966717642
"ENSMUSG00000117105",0.00401842435891499,0.123763741127194,1.40876642375462,0.999648237523221,-0.144347241622612,0.0395194724692915,3.5486420814558,0.242657742218384,-1.55311366537723,0.140588238309764,2.13987565770119,0.0968822153665759,3.69298932307842
"ENSMUSG00000058704",0.0227374903426331,0.79865331882116,-0.266825612190015,0.738413557551277,-0.636203711252406,0.0658197562886309,0.408776701666434,0.95497026093469,-0.369378099062391,0.206268144318036,0.675602313856449,0.454758501187753,1.04498041291884
"ENSMUSG00000024151",0.000209740350354922,0.240630570578618,-0.758126106100347,0.610336821391171,-0.596798232691149,0.000156240018346576,-1.03370384727663,0.997960926746014,0.161327873409198,0.74899677228663,-0.275577741176279,0.58666129577082,-0.436905614585477
"ENSMUSG00000024430",0.00766627213825683,0.951715360194356,0.347057635044027,0.0256607171984204,-2.07998046721856,0.949326767998233,0.377276510531218,0.0266956161192121,-2.42703810226259,0.999999710060885,0.0302188754871912,0.0271097323265419,2.45725697774978
"ENSMUSG00000042680",0.121929597385853,0.999999866850822,-0.0481467522766834,0.276249682547683,1.42130889647057,0.382275051521999,1.18579244467319,0.397890722559435,1.46945564874726,0.512509515104376,1.23393919694988,0.988320507991718,-0.235516451797379
"ENSMUSG00000052102",0.0298112670774068,0.999999985392429,-0.00946758890318336,0.504652692615481,0.338655339153327,0.0944452305669713,-1.154192731531,0.376372747654455,0.34812292805651,0.118324977638756,-1.14472514262782,0.0735996942007799,-1.49284807068433
"ENSMUSG00000024472",0.0923693654569677,0.937397716413888,-0.182532592839516,0.999836577231505,0.0518015209526861,0.138642255833831,-1.24153341834418,0.92179982563196,0.234334113792203,0.177744496183451,-1.05900082550466,0.111242345712686,-1.29333493929686
"ENSMUSG00000085977",0.046182992382549,0.174545070260073,0.997560134493741,0.925678859032813,-0.361814100033406,0.418402248998878,0.595656096789743,0.189833074795523,-1.35937423452715,0.339466072177726,-0.401904037703998,0.316639923422219,0.957470196823149
"ENSMUSG00000040560",0.826903180497797,0.990503422408176,0.185697563092497,0.936105912884725,0.0990701853722395,0.904230265681372,0.138409324148728,0.999809760958056,-0.0866273777202576,0.999996323641967,-0.047288238943769,0.999127028393022,0.0393391387764884
"ENSMUSG00000078963",0.00466405011245483,0.219095655340095,1.40685238788927,0.466614308855359,0.965899177677378,0.0854250274890515,2.93036005447415,0.930843529883605,-0.440953210211895,0.0104764695845613,1.52350766658487,0.266991274763704,1.96446087679677
"ENSMUSG00000024901",0.101755436003896,0.0818563289953435,0.313048092191162,0.999992723717523,0.0601097724015459,0.686168510349424,0.481055066989454,0.989049858116805,-0.252938319789616,0.996837929067023,0.168006974798292,0.970550325059966,0.420945294587908
"ENSMUSG00000024807",0.0493471027572172,0.187504084445756,2.45450279701851,0.746981630970704,0.791185355672351,0.236342855428318,1.99619910436877,0.284971572906633,-1.66331744134615,0.640050275532795,-0.458303692649737,0.430442014068529,1.20501374869642
"ENSMUSG00000052188",0.0129587650018495,0.952612807316864,0.285066402395073,0.0740706689069854,-1.51461576652302,0.158608005097101,1.53826427923786,0.055893535330958,-1.79968216891809,0.44411499501746,1.25319787684279,0.0267046721337515,3.05288004576089
"ENSMUSG00000034445",0.176092344357649,0.994244915079787,-0.100966470321354,0.99999999906006,-0.00229997054431418,0.210954109534085,-0.701983543591838,0.995077188925361,0.0986664997770402,0.343619950363284,-0.601017073270484,0.214054458488472,-0.699683573047524
"ENSMUSG00000024687",0.292606528197861,0.365879868977849,0.698699073421358,0.437548426291588,0.654020432673245,0.614616499102539,0.487608087045808,0.999959290446364,-0.0446786407481123,0.778347806183106,-0.21109098637555,0.948850722040367,-0.166412345627438
"ENSMUSG00000118366",0.0975392335681937,0.590258783260905,0.832407308280522,0.337395656929082,-1.42389587523522,0.566527827726292,0.934721300406519,0.195526222862155,-2.25630318351574,0.999985810543056,0.102313992125997,0.191112254846719,2.35861717564174
"ENSMUSG00000036097",0.0307564679145418,0.71533666558091,0.237208253571346,0.251937816276217,0.406640936669672,0.175122308435866,-0.946685249142815,0.788235629128607,0.169432683098326,0.127401404731862,-1.18389350271416,0.0971178540637703,-1.35332618581249
"ENSMUSG00000025089",0.00222282479345504,0.25812438998843,1.120504719424,0.0977682015409501,1.80450776333882,0.0451084434554093,3.4002160765813,0.754135140544779,0.684003043914827,0.214643503720734,2.2797113571573,0.00859082363227592,1.59570831324247
"ENSMUSG00000064344",0.0181866965841634,0.274970512436872,1.69528932872912,0.488026254813492,-1.07710988348974,0.132769432632059,3.2929324299952,0.151943149534473,-2.77239921221886,0.655973474469859,1.59764310126608,0.104128166456885,4.37004231348494
"ENSMUSG00000064371",0.0174721719675692,0.999856728497279,0.137673611747504,0.0734605371599316,-2.0983297826365,0.465947066264471,1.0927541406674,0.0859041372401881,-2.23600339438401,0.494524040116519,0.955080528919895,0.0549418983532697,3.1910839233039
