"","Pval","log2FoldChange_GroupY_vs_GroupX"
"ENSMUSG00000032228",0.120200990338731,-0.264766016660059
"ENSMUSG00000104432",0.765200108212092,-0.164759205204407
"ENSMUSG00000111348",0.962090475334738,-0.00881087568847885
"ENSMUSG00000110824",0.38533018465916,-0.478263972390594
"ENSMUSG00000032186",0.339397488070765,-0.230448053585525
"ENSMUSG00000007908",0.4524307453034,-0.124152765025567
"ENSMUSG00000034252",0.223679038179439,-0.154613360861341
"ENSMUSG00000033577",0.0780993936813779,-0.147331515992201
"ENSMUSG00000049511",0.284162580301872,-0.290253231980284
"ENSMUSG00000032417",0.162346740419123,0.218538667446138
"ENSMUSG00000032872",0.914410992474585,0.01317850332277
"ENSMUSG00000032422",0.782937467811423,0.0516574007708981
"ENSMUSG00000101335",0.458206928822168,-0.452299493287028
"ENSMUSG00000046997",0.636864733139537,0.0797600049620437
"ENSMUSG00000032527",0.468206494185993,0.108801282186322
"ENSMUSG00000032553",0.835432428264556,-0.0129386138182491
"ENSMUSG00000032570",0.286783907332525,-0.274023531092973
"ENSMUSG00000032572",0.0295491217244346,0.489490770037313
"ENSMUSG00000020257",0.730835761263407,-0.0462790832281516
"ENSMUSG00000023277",0.0792333713253171,0.239367977103531
"ENSMUSG00000042210",0.25452650572285,0.195742710239718
"ENSMUSG00000091735",0.362999610286281,0.220637503816927
"ENSMUSG00000041506",0.144808035495036,0.249548556031224
"ENSMUSG00000023192",0.419156520928222,-0.0522678066573125
"ENSMUSG00000040813",0.408252470186974,0.108041811171338
"ENSMUSG00000037977",0.866325576555184,-0.0574751759516277
"ENSMUSG00000079334",0.268601208027768,0.160991592667199
"ENSMUSG00000032604",0.72397385222996,0.0249291138445666
"ENSMUSG00000062867",0.215336112210289,0.132956213703405
"ENSMUSG00000006675",0.321224194741746,0.112328142566594
"ENSMUSG00000025651",0.206836649910313,0.22304457378213
"ENSMUSG00000025646",0.995813026048102,0.00181318024515419
"ENSMUSG00000044037",0.836692538990943,0.0314789527648831
"ENSMUSG00000046785",0.476060473209792,-0.176038119126596
"ENSMUSG00000087038",0.656006666714872,0.103153180681384
"ENSMUSG00000041012",0.770928337592596,0.073343349994218
"ENSMUSG00000032437",0.406277310473378,-0.181531269428984
"ENSMUSG00000039285",0.45475041836322,-0.160335352361043
"ENSMUSG00000039115",0.897163661087466,0.0245219487498387
"ENSMUSG00000041608",0.973739433364467,-0.00427882903607747
"ENSMUSG00000032532",0.804631317806019,0.0352659457155349
"ENSMUSG00000032526",0.236271273860772,0.206496856994349
"ENSMUSG00000013419",0.0205126566475656,0.150822282267917
"ENSMUSG00000111837",0.350349061241511,0.503673854047539
"ENSMUSG00000025245",0.707251006604133,-0.0725716413977902
"ENSMUSG00000110834",0.56371913504007,-0.1976203536248
"ENSMUSG00000048807",0.192640903470085,0.178482845206778
"ENSMUSG00000049721",0.454004493573454,0.190870163771629
"ENSMUSG00000002129",0.548851842809164,-0.0371348875413367
"ENSMUSG00000009076",0.28390617607143,0.161857288195907
"ENSMUSG00000020477",0.658641237194912,0.093234118331366
"ENSMUSG00000020475",0.253050902141396,0.335936076313445
"ENSMUSG00000002741",0.925191275764563,-0.00497055032953498
"ENSMUSG00000004393",0.510298206064447,0.0782923165381016
"ENSMUSG00000000384",0.10703139913013,0.127072008192133
"ENSMUSG00000041046",0.303009404382524,0.26299307866815
"ENSMUSG00000078965",0.980135348455893,0.0101181222124304
"ENSMUSG00000085415",0.34458685719189,0.5846740035429
"ENSMUSG00000040919",0.390018718797611,0.684385814438973
"ENSMUSG00000087501",0.635249163105333,0.31579856947066
"ENSMUSG00000040594",0.384929657159497,0.154696727317477
"ENSMUSG00000051062",0.326259233858367,0.178023046119968
"ENSMUSG00000006169",0.735970580724963,-0.072789511293389
"ENSMUSG00000046311",0.396783988105942,-0.175466882720043
"ENSMUSG00000020362",0.192020549854324,-0.28163297549044
"ENSMUSG00000044894",0.308324188949931,0.25993343593036
"ENSMUSG00000020388",0.469325051429209,0.163066248117908
"ENSMUSG00000035992",0.181325168057247,-0.3498361098203
"ENSMUSG00000043448",0.441759899648138,0.194987737423028
"ENSMUSG00000043648",0.132787917789398,0.808908947779109
"ENSMUSG00000020538",0.139896745578493,0.219654285460008
"ENSMUSG00000018599",0.0703312054143014,0.284000245655888
"ENSMUSG00000010122",0.77452512939717,-0.0748012934148748
"ENSMUSG00000014243",0.273656829601147,0.209786063620666
"ENSMUSG00000020901",0.415269914159001,-0.208105379791983
"ENSMUSG00000018765",0.017480348986745,0.110557808284197
"ENSMUSG00000070394",0.326897254587237,0.290034476930574
"ENSMUSG00000105100",0.113321627917174,0.609645059664937
"ENSMUSG00000018920",0.193079042992349,0.43693038283855
"ENSMUSG00000040746",0.862089188607686,0.0241061499926647
"ENSMUSG00000018293",0.364955932205328,0.118730677154958
"ENSMUSG00000020821",0.307837288907859,0.0606424713991929
"ENSMUSG00000043602",0.377514274953773,0.131280004387397
"ENSMUSG00000005950",0.0374252053009986,-0.648329921023755
"ENSMUSG00000077493",0.828199839417375,-0.11357735835031
"ENSMUSG00000045374",0.378088014489658,0.111221434029029
"ENSMUSG00000017776",0.522770213164128,-0.155821798434381
"ENSMUSG00000020841",0.111417777669016,-0.3115858782681
"ENSMUSG00000017386",0.385453881013312,0.277416033175614
"ENSMUSG00000044122",0.717752080641406,0.0863302498160184
"ENSMUSG00000057181",0.790146177459653,-0.0446145452411773
"ENSMUSG00000046010",0.287134390780487,-0.136785264735563
"ENSMUSG00000035085",0.210463008187902,0.629555926422999
"ENSMUSG00000000976",0.374221234820518,0.133940845370442
"ENSMUSG00000018481",0.181461218629766,-0.317350507150939
"ENSMUSG00000047126",0.256594426667261,-0.234408383748839
"ENSMUSG00000020495",0.158829268188399,0.144407522379572
"ENSMUSG00000076435",0.354468599758223,-0.245794050325486
"ENSMUSG00000001506",0.489964563339995,-0.27579578817945
"ENSMUSG00000038967",0.562828890570998,0.0682123553732779
"ENSMUSG00000018381",0.301635027956737,0.216409809921608
"ENSMUSG00000006057",0.25942820231595,0.247030688144932
"ENSMUSG00000018669",0.236576677608723,0.249239459159761
"ENSMUSG00000001444",0.220390926570248,-0.599439418067253
"ENSMUSG00000069744",0.655788739913671,0.0797567424985153
"ENSMUSG00000020912",0.56622607841535,0.109124673494097
"ENSMUSG00000006782",0.673442574137602,0.0608585950119868
"ENSMUSG00000019302",0.744846222837663,0.0160761647526189
"ENSMUSG00000001313",0.306910781106261,0.194689670272181
"ENSMUSG00000010362",0.405842502853006,0.276736147947825
"ENSMUSG00000034773",0.405291757966384,0.169772093989535
"ENSMUSG00000006575",0.301242339016063,0.135366615539552
"ENSMUSG00000034685",0.198792564780855,0.1909373048295
"ENSMUSG00000056938",0.333217896306028,0.218977212772649
"ENSMUSG00000046215",0.258971119927187,0.233536270770526
"ENSMUSG00000040838",0.143808998046385,-1.19318481637101
"ENSMUSG00000020705",0.130772343678493,-0.108695185403921
"ENSMUSG00000020717",0.292419625781964,-0.160524050122398
"ENSMUSG00000078607",0.903313181642049,0.0297188890336315
"ENSMUSG00000041920",0.582696570306759,-0.0584730746210391
"ENSMUSG00000000202",0.556709744816811,0.10663616551268
"ENSMUSG00000020733",0.875239491875409,0.0104492244147348
"ENSMUSG00000045288",0.0539861098566904,-0.870499629595433
"ENSMUSG00000020782",0.52842398058097,0.127571491805341
"ENSMUSG00000020775",0.256813737783986,0.224086209796742
"ENSMUSG00000017718",0.594174747314448,0.176036032459258
"ENSMUSG00000025575",0.113364693720521,0.205045450297643
"ENSMUSG00000078572",0.216151913124057,0.40922009610845
"ENSMUSG00000085501",0.585575019682462,0.216835523530648
"ENSMUSG00000061111",0.414413371480064,0.159463464874098
"ENSMUSG00000025142",0.226174598175908,0.287298245128226
"ENSMUSG00000018012",0.301105351038948,0.207114534191147
"ENSMUSG00000025158",0.233274490783008,0.203964174849372
"ENSMUSG00000000056",0.791035286517813,-0.0572848733324725
"ENSMUSG00000000078",0.0707038677940593,0.142885552839253
"ENSMUSG00000021319",0.0478322389218464,0.784973945234636
"ENSMUSG00000021368",0.316046969950084,0.128440990628164
"ENSMUSG00000000253",0.641792951150307,0.103530081435656
"ENSMUSG00000069237",0.285007299954632,-0.196823888638631
"ENSMUSG00000021374",0.222443747671554,-0.40034339956397
"ENSMUSG00000037960",0.552771049150702,0.141142460736704
"ENSMUSG00000043631",0.394267320188378,-0.204513308148747
"ENSMUSG00000021453",0.15870905737178,0.548093666842593
"ENSMUSG00000021478",0.132727460940557,-0.280218046241111
"ENSMUSG00000025870",0.77686924242239,0.0855910233258965
"ENSMUSG00000034891",0.16785078238767,0.210623228419177
"ENSMUSG00000058569",0.29708668555849,0.121333730044963
"ENSMUSG00000045767",0.552177074594171,-0.137750739736941
"ENSMUSG00000021482",0.801996343942596,-0.0763829481068591
"ENSMUSG00000078994",0.364263744781187,0.356295297226427
"ENSMUSG00000097276",0.631368294850551,-0.128666341976819
"ENSMUSG00000021594",0.239072374155563,-0.166186975366541
"ENSMUSG00000021607",0.569481634175946,0.0808406523735185
"ENSMUSG00000021567",0.538902862315366,-0.100444017744687
"ENSMUSG00000069184",0.328582916181083,0.575998386023072
"ENSMUSG00000051098",0.462386420746451,-0.115884618441203
"ENSMUSG00000097292",0.310849537302191,-0.523027847386698
"ENSMUSG00000035762",0.106485410013648,-0.226518056679718
"ENSMUSG00000089940",0.731441911041697,-0.180541231298386
"ENSMUSG00000042167",0.781903606112201,-0.0378592316739395
"ENSMUSG00000007617",0.413088367268532,-0.285768164350083
"ENSMUSG00000021638",0.203109186713159,-0.262810437642919
"ENSMUSG00000045273",0.686926801121508,0.156277687258989
"ENSMUSG00000021719",0.116301300071192,-0.145341301038828
"ENSMUSG00000021756",0.468781195262672,-0.150314111335999
"ENSMUSG00000021760",0.245405455786997,-0.327123261038963
"ENSMUSG00000015536",0.0638072483242718,0.107208442105532
"ENSMUSG00000042275",0.51224787930949,0.0968124581111113
"ENSMUSG00000021725",0.662239387136295,0.0924620694794454
"ENSMUSG00000091423",0.588921848125876,0.215644943382725
"ENSMUSG00000020594",0.18930984543678,-0.235446504799789
"ENSMUSG00000020576",0.369556034002669,-0.0696296772300901
"ENSMUSG00000109975",0.0922685064238624,0.420781662979349
"ENSMUSG00000036655",0.269922209745218,0.388889264906568
"ENSMUSG00000002900",0.273550894502053,0.101928398940361
"ENSMUSG00000020651",0.447838997136478,0.241548703710261
"ENSMUSG00000020572",0.107139149604991,-0.355684940289192
"ENSMUSG00000035860",0.951925691522842,-0.0138292199425403
"ENSMUSG00000036095",0.344179569165252,-0.284078371166068
"ENSMUSG00000004151",0.125390574146228,-0.183088201096581
"ENSMUSG00000001627",0.480110177786705,-0.103608228595585
"ENSMUSG00000056899",0.96197057982598,-0.0106668359653668
"ENSMUSG00000091277",0.268898727465944,0.467565941097534
"ENSMUSG00000035181",0.863154341810853,-0.0417772124380583
"ENSMUSG00000044408",0.102248473662867,-0.317543300202771
"ENSMUSG00000079104",0.323852164200197,-0.353550095915613
"ENSMUSG00000045930",0.385298408751859,0.199720489375564
"ENSMUSG00000035614",0.27106477815769,-0.376073827190197
"ENSMUSG00000021108",0.438480783240407,0.121885748511794
"ENSMUSG00000052221",0.655309926051352,0.124015207339444
"ENSMUSG00000021120",0.567668945694309,0.204365161356091
"ENSMUSG00000079055",0.842888809937866,-0.0134819144388852
"ENSMUSG00000072974",0.883188796296468,-0.0529482293279721
"ENSMUSG00000021250",0.368367286411305,0.242587798922129
"ENSMUSG00000034271",0.266630966480739,0.146333744583874
"ENSMUSG00000012609",0.568842860144232,0.0485809921384649
"ENSMUSG00000007867",0.229488547693559,0.175911269644139
"ENSMUSG00000007682",0.487991338066803,-0.17180143475671
"ENSMUSG00000096753",0.234791003874408,0.330176424526789
"ENSMUSG00000021203",0.498844901603516,0.0698265128909558
"ENSMUSG00000094910",0.221810121387271,-0.107851977168624
"ENSMUSG00000096942",0.40853211000106,-0.212426199510031
"ENSMUSG00000021278",0.31021637575068,0.312718202983824
"ENSMUSG00000021281",0.852589558502534,0.0336217437985676
"ENSMUSG00000042029",0.684807462901397,0.131986270350432
"ENSMUSG00000041935",0.289377107417848,-0.277888909886497
"ENSMUSG00000022151",0.18964906757068,-0.162092811726638
"ENSMUSG00000022141",0.418290849314758,-0.149614142375492
"ENSMUSG00000085442",0.526036876680831,0.420016639932022
"ENSMUSG00000037465",0.0667786465184352,-0.505878658670239
"ENSMUSG00000022342",0.56991189671141,-0.140469308364942
"ENSMUSG00000037343",0.823956374813872,-0.0448516789194285
"ENSMUSG00000022378",0.0920084362037642,-0.208930485865901
"ENSMUSG00000015002",0.367278119716278,-0.0942328883206738
"ENSMUSG00000022335",0.13662716136834,0.149587770503292
"ENSMUSG00000056665",0.31350896533524,0.218152353627421
"ENSMUSG00000022577",0.181497085108934,0.225015265205257
"ENSMUSG00000022561",0.266934352496536,0.145211510925309
"ENSMUSG00000022551",0.123233518710048,0.18582328949488
"ENSMUSG00000034161",0.0437617358973025,0.858905757832094
"ENSMUSG00000022560",0.399181929557619,0.175000728493662
"ENSMUSG00000063354",0.453239817009549,0.313414477504467
"ENSMUSG00000059323",0.193204714699194,0.209299621345188
"ENSMUSG00000033819",0.198159308142413,0.153443699753159
"ENSMUSG00000033728",0.508553183962792,0.0603059561154037
"ENSMUSG00000097267",0.458983945407419,0.68797171012268
"ENSMUSG00000022436",0.798476467636504,0.0189656770203796
"ENSMUSG00000096210",0.323708573906823,0.0852777828455124
"ENSMUSG00000075555",0.611890712876374,0.188235830430238
"ENSMUSG00000068206",0.129795566250095,0.246610893722203
"ENSMUSG00000032988",0.0439659706881254,0.591379925307073
"ENSMUSG00000042535",0.177621239724962,0.104651285293018
"ENSMUSG00000047888",0.141200818187845,-0.117282463043544
"ENSMUSG00000050164",0.897947892485196,-0.0130087714570285
"ENSMUSG00000016757",0.61051664877672,-0.0583021930530493
"ENSMUSG00000054863",0.598323354919489,0.0437793493129951
"ENSMUSG00000035828",0.538769947241632,0.0875661264966161
"ENSMUSG00000058441",0.150615886615598,0.159090233902141
"ENSMUSG00000086602",0.196297259963361,0.580713669457049
"ENSMUSG00000033228",0.426719820212507,-0.104322195855675
"ENSMUSG00000022997",0.873732030307677,-0.0306183694889944
"ENSMUSG00000067713",0.468763826031432,0.0863078761979953
"ENSMUSG00000037570",0.605748047900219,0.0975370033729856
"ENSMUSG00000023017",0.154410801245953,0.118259265083391
"ENSMUSG00000023020",0.274314669773283,0.230700378893379
"ENSMUSG00000098112",0.485748290912602,0.158597084274428
"ENSMUSG00000023033",0.956830511523712,-0.00397571418459689
"ENSMUSG00000001281",0.865938211650731,0.105934836785539
"ENSMUSG00000023047",0.0626911617947283,0.855081775491505
"ENSMUSG00000062683",0.39050347848833,0.168041324236167
"ENSMUSG00000009575",0.137264080911433,-0.210381179245422
"ENSMUSG00000000552",0.36025179067572,0.207804152888414
"ENSMUSG00000022490",0.5836296963808,0.0985130783133514
"ENSMUSG00000005983",0.750534732685934,0.0771682995193639
"ENSMUSG00000005718",0.11304228055724,0.53674640711019
"ENSMUSG00000014301",0.345777490141962,0.269719027988675
"ENSMUSG00000039568",0.156606100899308,0.153124326945104
"ENSMUSG00000039427",0.478557802735896,0.158455429224559
"ENSMUSG00000008658",0.342640413838515,-0.076793911213926
"ENSMUSG00000039345",0.518658317739846,0.145170738446869
"ENSMUSG00000022507",0.339175957632357,-0.196987771421385
"ENSMUSG00000038055",0.173648910975901,0.239848798512156
"ENSMUSG00000022685",0.565546561512841,0.0587656161050604
"ENSMUSG00000022671",0.71872963660603,0.0651213177709302
"ENSMUSG00000022718",0.937610302407046,-0.016085265779805
"ENSMUSG00000051146",0.358005501078529,0.145973613458918
"ENSMUSG00000043391",0.748626820319514,-0.0394818415606726
"ENSMUSG00000022885",0.35913467310757,-0.199317925572034
"ENSMUSG00000090257",0.198181209345882,-0.835469407645907
"ENSMUSG00000022512",0.0917533213936544,-0.659820326090671
"ENSMUSG00000038127",0.234093780059675,-0.186892786341059
"ENSMUSG00000046546",0.65978106141762,0.0452470308692557
"ENSMUSG00000107002",0.191812151027076,0.260817515031037
"ENSMUSG00000083853",0.329234188323062,0.65861378964005
"ENSMUSG00000022833",0.356899661655935,0.247873625391318
"ENSMUSG00000022840",0.804180910155026,0.0155282908604297
"ENSMUSG00000022905",0.372506491111471,-0.206361074380715
"ENSMUSG00000022805",0.454388978341171,0.246873593325483
"ENSMUSG00000052013",0.687060089908245,0.169267579946543
"ENSMUSG00000092009",0.888961054198044,0.0489422000940111
"ENSMUSG00000022637",0.969737338202779,-0.0100592578939232
"ENSMUSG00000022601",0.292685327942339,-0.307845809626313
"ENSMUSG00000052917",0.17828071550761,-0.332311285117446
"ENSMUSG00000052516",0.218480058026085,-0.300857510044331
"ENSMUSG00000022973",0.175040877804068,-0.189894076386099
"ENSMUSG00000039851",0.432057679746189,-0.399081097968092
"ENSMUSG00000022897",0.407488056800041,-0.160670891134785
"ENSMUSG00000040732",0.535236326894863,0.140575055819986
"ENSMUSG00000034377",0.401602827277519,-0.136208010917382
"ENSMUSG00000094724",0.890836868439496,-0.0320572657899365
"ENSMUSG00000090069",0.715234363820959,-0.142631126840347
"ENSMUSG00000084390",0.876491990125615,0.0825374755888516
"ENSMUSG00000097049",0.705646346823525,0.0869039172253136
"ENSMUSG00000023832",0.529215265548584,-0.0517409779982337
"ENSMUSG00000046991",0.150037783378367,0.768772371892143
"ENSMUSG00000023883",0.0957706357504966,-0.224581972906834
"ENSMUSG00000067931",0.126661771239716,-0.372514229522385
"ENSMUSG00000071256",0.923152251727284,-0.0118470747304768
"ENSMUSG00000055839",0.38109523161329,0.239523224193179
"ENSMUSG00000024124",0.322801814883967,0.428360399757964
"ENSMUSG00000044533",0.363376575935631,0.0881770334083717
"ENSMUSG00000039183",0.229174425233886,0.131994391227715
"ENSMUSG00000015126",0.290136279655151,0.227766568192981
"ENSMUSG00000002280",0.316132650785495,0.150735226305718
"ENSMUSG00000025736",0.562369518011982,0.0630402912925817
"ENSMUSG00000039615",0.406132714122509,0.102537049973532
"ENSMUSG00000025732",0.227505974296717,0.305096217878852
"ENSMUSG00000025731",0.282167462186601,0.289756840795629
"ENSMUSG00000024181",0.36881665995763,0.223616983381818
"ENSMUSG00000024182",0.465478183454197,-0.0968178507040412
"ENSMUSG00000073433",0.571852399050902,0.0849636749696226
"ENSMUSG00000024191",0.311666411062609,0.145914080606465
"ENSMUSG00000024210",0.169274701049468,0.603878742651723
"ENSMUSG00000044857",0.288096704191958,0.152010651273903
"ENSMUSG00000046711",0.574884505236141,0.0648413933861534
"ENSMUSG00000024213",0.130046341976209,0.167309406278752
"ENSMUSG00000007570",0.0543332959480452,0.357954151028479
"ENSMUSG00000036196",0.264536745957292,0.268088496489998
"ENSMUSG00000048905",0.422740948740692,-0.138955743805705
"ENSMUSG00000024012",0.543821263682507,0.0539260583023419
"ENSMUSG00000054134",0.984121692237956,-0.0129000506029765
"ENSMUSG00000095325",0.496435929039009,0.108027246167316
"ENSMUSG00000053600",0.381302494887356,-0.22181028184178
"ENSMUSG00000024300",0.756844973972742,0.0698310194933246
"ENSMUSG00000041881",0.25316219263096,0.257251461934648
"ENSMUSG00000092564",0.145296958899211,0.567528324088047
"ENSMUSG00000024327",0.13898044361134,0.173025303962446
"ENSMUSG00000039656",0.0791695306383549,0.224925829733683
"ENSMUSG00000015468",0.644086198332581,0.134024833699541
"ENSMUSG00000015476",0.499363109888315,0.0939300028327573
"ENSMUSG00000007038",0.0937322117382643,0.179118945166354
"ENSMUSG00000007029",0.425238607627168,0.187536700057766
"ENSMUSG00000013766",0.34419481366255,-0.393347344130791
"ENSMUSG00000024392",0.0903559730026652,0.103249482715665
"ENSMUSG00000042419",0.159762894861429,0.474875059103548
"ENSMUSG00000059714",0.290731950860788,0.202566439005099
"ENSMUSG00000083534",0.722975445428069,0.22277746608272
"ENSMUSG00000098178",0.288259984083843,0.645001349213467
"ENSMUSG00000023961",0.398835435214088,-0.191541807263278
"ENSMUSG00000023939",0.0246796774994582,0.408085073847843
"ENSMUSG00000091742",0.472894862641983,-0.295209854989315
"ENSMUSG00000063576",0.452348513863084,0.066683081582572
"ENSMUSG00000036430",0.482575806622441,0.173088690154388
"ENSMUSG00000033475",0.437426971277417,0.177780338319064
"ENSMUSG00000079444",0.273735901422174,0.32589687482077
"ENSMUSG00000023266",0.214190249125947,0.223378039761479
"ENSMUSG00000023991",0.439977324868359,0.12293418825338
"ENSMUSG00000039154",0.115835248914126,0.364687145162636
"ENSMUSG00000019578",0.313440885272448,0.160539212210623
"ENSMUSG00000011305",0.0964446660931387,1.11111346870883
"ENSMUSG00000001227",0.130976211168419,0.152711486899975
"ENSMUSG00000001229",0.539551729591909,0.0582037476484313
"ENSMUSG00000002661",0.0856079028897116,0.360279002048761
"ENSMUSG00000024098",0.302981530265849,-0.156977616843522
"ENSMUSG00000023460",0.0426224492069455,-0.100275729239551
"ENSMUSG00000024073",0.474074165196955,-0.133465656642684
"ENSMUSG00000059811",0.152129277441248,-0.21402491213209
"ENSMUSG00000035473",0.661232581123335,-0.0913010012931126
"ENSMUSG00000045257",0.554932013699733,0.138047473332449
"ENSMUSG00000005371",0.202022507738092,-0.27714958949077
"ENSMUSG00000063889",0.576550067522672,-0.132907841656598
"ENSMUSG00000033382",0.957642334567745,0.014146535582337
"ENSMUSG00000024276",0.601322691685105,-0.15523673018543
"ENSMUSG00000044982",0.0649816017800238,0.373143097666142
"ENSMUSG00000087590",0.309531622344389,0.448915173915032
"ENSMUSG00000014503",0.467435692920196,-0.231574791713609
"ENSMUSG00000035984",0.209836774750388,0.269515222911056
"ENSMUSG00000024370",0.773639696151855,-0.0320633384116479
"ENSMUSG00000024352",0.934420815702369,-0.0231306464086395
"ENSMUSG00000047307",0.110296157784478,-0.311497111162962
"ENSMUSG00000046191",0.40825685596515,-0.128951251721977
"ENSMUSG00000024472",0.321723550069943,-0.164907729846661
"ENSMUSG00000033949",0.276116636507912,-0.269418374876149
"ENSMUSG00000032905",0.556330359034626,-0.077160080223805
"ENSMUSG00000048799",0.227029654012273,-0.157169473545939
"ENSMUSG00000024597",0.334608327648557,-0.175534551201271
"ENSMUSG00000058152",0.761777969088239,-0.123314185473029
"ENSMUSG00000036412",0.265078953087205,0.43090794350917
"ENSMUSG00000045629",0.382769033763946,0.243715064204706
"ENSMUSG00000091744",0.455390233657004,-0.351046094731433
"ENSMUSG00000041891",0.907032468388679,-0.0155511395423836
"ENSMUSG00000024524",0.465513587895439,-0.0799949964887919
"ENSMUSG00000079608",0.277462258168088,0.521228660900445
"ENSMUSG00000024515",0.766976538495759,-0.0615425078251101
"ENSMUSG00000052928",0.746730101804158,0.0397372189592837
"ENSMUSG00000025420",0.264209522323369,0.195671558711061
"ENSMUSG00000073532",0.0224836715204834,0.715126143345566
"ENSMUSG00000034006",0.25641782242045,0.160330776963864
"ENSMUSG00000033016",0.828602848202674,-0.0316426061016617
"ENSMUSG00000024842",0.399865964472591,-0.552577805040434
"ENSMUSG00000040663",0.353503594695042,0.33405481451048
"ENSMUSG00000024891",0.993081766636674,0.00118474722502771
"ENSMUSG00000061451",0.410828266642748,0.073170118922431
"ENSMUSG00000024844",0.713614592302655,0.0539846588477328
"ENSMUSG00000047423",0.529253728452936,0.0820061054123441
"ENSMUSG00000095098",0.385107192254437,0.225294732715592
"ENSMUSG00000024925",0.297757220974086,0.288623587583139
"ENSMUSG00000024941",0.150421600538614,0.21886569133392
"ENSMUSG00000094281",0.388800652492835,0.474198968417029
"ENSMUSG00000075227",0.287756044891228,0.280243652658617
"ENSMUSG00000024947",0.475136397093199,0.0653222125173829
"ENSMUSG00000033768",0.0787445445881916,0.128236137759242
"ENSMUSG00000024952",0.0776572566205059,0.0964869113078125
"ENSMUSG00000056612",0.742935714774278,0.101237306402151
"ENSMUSG00000024965",0.774245290370138,0.0539757222637879
"ENSMUSG00000036278",0.330746170770883,0.248053777676388
"ENSMUSG00000035885",0.404870975355962,0.228377755605971
"ENSMUSG00000071661",0.298975614375185,0.297419992566473
"ENSMUSG00000071660",0.4015039578412,-0.154334441727681
"ENSMUSG00000071649",0.20906132207125,0.131953886846689
"ENSMUSG00000036372",0.267601328115258,0.213069184902309
"ENSMUSG00000034371",0.758024568858404,0.0422957345504492
"ENSMUSG00000058624",0.207711421732568,-0.226005901311736
"ENSMUSG00000074922",0.177746221142893,0.296401218384356
"ENSMUSG00000040105",0.199270843900483,-0.122332811915993
"ENSMUSG00000024782",0.333847593524779,-0.101605960713338
"ENSMUSG00000024789",0.546694927476593,-0.161227275762104
"ENSMUSG00000024899",0.322018065178101,-0.194817292241647
"ENSMUSG00000079339",0.99947119390072,-0.000166888681260187
"ENSMUSG00000025007",0.765096178494607,-0.0358520437353993
"ENSMUSG00000025020",0.490569948275135,0.0904780951815841
"ENSMUSG00000044345",0.14800328280639,0.177924756384302
"ENSMUSG00000090235",0.900441110038349,0.0468715346797288
"ENSMUSG00000025200",0.390660608624334,-0.142854053899216
"ENSMUSG00000025217",0.908372310388632,-0.00821247162882487
"ENSMUSG00000040913",0.0629474749012532,0.226406202408116
"ENSMUSG00000025220",0.391119735646966,-0.129287949436804
"ENSMUSG00000025227",0.603571521007913,0.0850382423112385
"ENSMUSG00000025228",0.457332678385926,0.0612470203480171
"ENSMUSG00000025076",0.97889118513993,-0.0077487329268991
"ENSMUSG00000035173",0.297993857277837,-0.175950637441281
"ENSMUSG00000048029",0.0821808160122006,0.528176609086026
"ENSMUSG00000033417",0.306113068561055,-0.198600981292106
"ENSMUSG00000063897",0.282116326486084,0.240728134738198
